Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),AF Sens 3 Volts (V),Accel Position (%),Baro Pressure (psi),Boost (psi),Calculated Load (g/rev),Clutch Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv Lrn (°),Feedback Knock (°),Fine Knock Learn (°),Fuel Economy (mpg),Fuel Pump Duty (%),Gear Position (Gear),Idle Airflow (g/s),Idle Spd Target (RPM),Idle Speed Error (RPM),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF (g/s),MAF Volts (V),Man Abs Press (psi),RPM (RPM),RPM Delta (RPM),Req Torque (Nm),SI Drive Mode (raw),TD Boost Error (psi),Target Boost Final Rel SL (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-003 v1.7.4.1-17436][2014 USDM Impreza WRX STI COBB Custom Features][Reflash: Mehtaab 2014 STI AP base map.ptm - Realtime: Mehtaab 2014 STI AP base map.ptm]
1240.799,-3.91,0.00,0.00,14.47,0.72,11.8,14.36,-4.37,0.80,off,14.56,185,1.000,10.00,0.00,0.00,21.6,66.7,6,6.13,800,983,36.50,6.71,88,23.25,2.16,10.00,1748,-0,68.67,3,4.93,0.23,14.1,45,0.00,0
1240.972,-4.69,0.00,0.00,14.47,0.72,11.4,14.36,-4.46,0.79,off,14.56,185,1.000,10.00,0.00,0.00,22.1,66.7,6,6.11,800,983,36.50,6.36,88,23.14,2.12,9.86,1768,7,66.26,3,5.16,0.23,13.3,45,0.00,0
1241.151,-4.69,0.00,0.00,14.36,0.73,11.4,14.36,-4.67,0.77,off,14.56,185,1.000,10.00,0.00,0.00,22.3,66.7,6,6.14,800,983,37.00,6.33,88,22.47,2.16,9.65,1757,3,63.75,3,5.33,0.23,13.7,45,0.00,0
1241.323,-5.47,0.00,0.00,14.36,0.75,10.6,14.36,-4.78,0.76,off,14.56,185,1.000,10.00,0.00,0.00,22.6,66.7,6,6.09,800,983,37.50,6.38,88,22.14,2.12,9.55,1758,-6,66.12,3,5.37,0.23,13.3,45,0.00,0
1241.502,-5.47,0.00,0.00,14.59,0.73,11.4,14.36,-4.91,0.75,off,14.56,185,1.000,10.00,0.00,0.00,23.1,66.7,6,6.15,800,983,37.50,6.40,88,21.80,2.12,9.51,1756,-3,68.55,3,5.42,0.23,14.1,45,0.00,0
1241.679,-4.69,0.00,0.00,14.70,0.73,11.4,14.36,-4.75,0.77,off,14.56,185,1.000,10.00,0.00,0.00,22.8,66.7,6,6.14,800,983,37.00,6.39,88,22.15,2.16,9.75,1750,-2,68.69,3,5.19,0.23,14.1,45,0.00,0
1241.852,-3.91,0.00,0.00,14.81,0.71,11.4,14.36,-4.61,0.77,off,14.56,185,1.000,10.00,0.00,0.00,22.8,66.7,6,6.12,800,983,37.00,6.34,88,22.62,2.14,9.73,1748,5,68.69,3,5.22,0.23,14.1,45,0.00,0
1242.029,-3.91,0.00,0.00,14.70,0.69,11.4,14.36,-4.66,0.77,off,14.56,185,1.000,10.00,0.00,0.00,22.6,66.7,6,6.12,800,983,37.00,6.34,88,22.42,2.14,9.69,1760,3,68.65,3,5.23,0.23,13.7,45,0.00,0
1242.212,-3.91,0.00,0.00,14.59,0.70,11.4,14.36,-4.72,0.76,off,14.56,185,1.000,10.00,0.00,0.00,22.6,66.7,6,6.13,800,983,37.50,6.40,88,22.27,2.16,9.65,1764,-7,68.63,3,5.28,0.23,14.1,45,0.00,0
1242.383,-3.91,0.00,0.00,14.59,0.71,11.0,14.36,-4.71,0.77,off,14.56,185,1.000,10.00,0.00,0.00,22.6,66.7,6,6.11,800,983,37.50,6.39,88,22.32,2.14,9.65,1762,4,69.11,3,5.28,0.23,13.7,45,0.00,0
1242.560,-3.91,0.00,0.00,14.59,0.71,11.4,14.36,-4.74,0.76,off,14.56,185,1.000,10.00,0.00,0.00,22.6,66.7,6,6.14,800,983,37.50,6.38,88,22.35,2.14,9.65,1743,-8,70.98,3,5.28,0.23,14.1,45,0.00,0
1242.742,-3.91,0.00,0.00,14.59,0.71,11.8,14.36,-4.71,0.76,off,14.56,185,1.000,10.00,0.00,0.00,22.3,66.7,6,6.14,800,983,37.50,6.35,88,22.43,2.18,9.77,1751,-2,70.64,3,5.12,0.23,14.1,45,0.00,0
1242.919,-3.12,0.00,0.00,14.59,0.71,11.8,14.36,-4.55,0.78,off,14.56,185,1.000,10.00,0.00,0.00,22.3,66.7,6,6.11,800,983,36.50,6.37,88,22.78,2.16,9.86,1755,2,76.89,3,5.07,0.23,14.5,45,0.00,0
1243.093,-3.12,0.00,0.00,14.59,0.69,12.2,14.36,-4.47,0.79,off,14.54,185,1.000,10.00,0.00,0.00,21.9,66.7,6,6.16,800,983,37.00,6.73,88,22.95,2.20,10.00,1769,8,76.79,3,4.93,0.23,14.5,45,0.00,0
1243.272,-3.12,0.00,0.00,14.59,0.70,12.5,14.36,-4.32,0.79,off,14.53,185,1.000,10.00,0.00,0.00,21.6,66.7,6,6.14,800,983,36.50,6.75,88,23.28,2.18,10.06,1758,1,80.33,3,4.85,0.23,14.5,45,0.00,0
1243.447,-2.34,0.00,0.00,14.59,0.69,12.5,14.36,-4.28,0.80,off,14.54,185,1.000,10.00,0.00,0.00,21.4,66.7,6,6.12,800,983,37.00,6.78,88,23.54,2.20,10.09,1749,-8,83.95,3,4.70,0.23,15.3,45,0.00,0
1243.622,-3.12,0.00,0.00,14.47,0.70,12.5,14.36,-4.01,0.83,off,14.52,185,1.000,10.00,0.00,0.00,20.7,66.7,6,6.14,800,983,36.00,7.15,88,24.30,2.16,10.40,1754,-2,80.61,3,4.53,0.23,14.9,45,0.00,0
1243.807,-2.34,0.00,0.00,14.59,0.69,12.5,14.36,-4.09,0.83,off,14.53,185,1.000,10.00,0.00,0.00,20.9,66.7,6,6.13,800,983,36.00,6.76,88,24.11,2.18,10.27,1760,4,84.14,3,4.67,0.23,14.9,45,0.00,0
1243.978,-3.12,0.00,0.00,14.36,0.70,12.5,14.36,-4.11,0.82,off,14.54,185,1.000,10.00,0.00,0.00,20.5,66.7,6,6.14,800,983,36.00,6.74,88,23.96,2.20,10.36,1770,6,80.39,3,4.57,0.23,14.9,45,0.00,0
1244.159,-3.91,0.00,0.00,14.36,0.73,12.5,14.36,-3.99,0.83,off,14.53,185,1.000,10.00,0.00,0.00,20.7,66.7,6,6.15,800,983,35.50,6.77,88,24.39,2.20,10.42,1764,0,84.19,3,4.51,0.23,14.9,45,0.00,0
1244.335,-4.69,0.00,0.00,14.47,0.72,12.5,14.36,-3.97,0.84,off,14.54,185,1.000,10.00,0.00,0.00,20.2,66.7,6,6.16,800,983,36.00,7.18,88,24.65,2.18,10.46,1751,-8,84.10,3,4.46,0.23,14.9,45,0.00,0
1244.509,-4.69,0.00,0.00,14.47,0.73,12.5,14.36,-3.88,0.85,off,14.54,185,1.000,10.00,0.00,0.00,20.5,66.7,6,6.13,800,983,35.50,7.19,88,24.99,2.20,10.50,1775,2,83.90,3,4.43,0.23,14.9,45,0.00,0
1244.692,-4.69,0.00,0.00,14.47,0.72,12.5,14.36,-3.86,0.86,off,14.54,185,1.000,10.00,0.00,0.00,20.2,66.7,6,6.17,800,983,35.50,7.13,88,25.06,2.20,10.56,1758,7,80.08,3,4.38,0.23,15.3,45,0.00,0
1244.864,-5.47,0.00,0.00,14.36,0.73,12.5,14.36,-3.82,0.86,off,14.54,185,1.000,10.00,0.00,0.00,20.0,66.7,6,6.18,800,983,35.50,6.77,88,25.26,2.20,10.50,1771,2,79.80,3,4.43,0.23,14.9,45,0.00,0
1245.048,-6.25,0.00,0.00,14.36,0.75,12.5,14.36,-3.92,0.85,off,14.55,185,1.000,10.00,0.00,0.00,20.2,66.7,6,6.16,800,983,36.00,6.82,88,25.09,2.18,10.42,1776,-2,79.88,3,4.50,0.23,14.9,45,0.00,0
1245.223,-7.03,0.00,0.00,14.47,0.75,12.2,14.36,-3.98,0.85,off,14.55,185,1.000,10.00,0.00,0.00,20.5,66.7,6,6.16,800,983,36.00,6.82,88,25.00,2.14,10.40,1762,-5,72.57,3,4.53,0.23,14.5,45,0.00,0
1245.391,-7.03,0.00,0.00,14.47,0.75,11.4,14.36,-4.07,0.83,off,14.56,185,1.000,10.00,0.00,0.00,20.9,66.7,6,6.18,800,983,36.00,6.44,88,24.75,2.14,10.06,1776,5,67.55,3,4.88,0.23,14.1,45,0.00,0
1245.571,-7.81,0.00,0.00,14.36,0.75,11.8,14.36,-4.37,0.81,off,14.56,185,1.000,10.00,0.00,0.00,21.4,66.7,6,6.15,800,983,36.50,6.38,88,23.79,2.16,9.90,1774,4,67.36,3,5.03,0.23,14.1,45,0.00,0
1245.746,-8.59,0.00,0.00,14.47,0.77,11.8,14.36,-4.45,0.80,off,14.56,185,1.000,10.00,0.00,0.00,21.6,66.7,6,6.14,800,983,37.00,6.44,88,23.62,2.16,9.90,1776,-6,70.09,3,5.01,0.23,14.1,45,0.00,0
1245.922,-7.81,0.00,0.00,14.70,0.75,11.8,14.36,-4.45,0.80,off,14.56,185,1.000,10.00,0.00,0.00,21.9,66.7,6,6.79,800,983,36.50,6.47,88,23.66,2.18,10.00,1775,-2,72.32,3,4.94,0.23,14.9,45,0.00,0
1246.109,-7.03,0.00,0.00,14.70,0.73,11.8,14.36,-4.23,0.83,off,14.56,185,1.000,10.00,0.00,0.00,21.2,66.7,6,7.39,800,983,36.50,6.78,88,24.25,2.22,10.46,1766,6,72.28,3,4.48,0.23,15.3,45,0.00,0
1246.281,-5.47,0.00,0.00,14.93,0.68,11.8,14.36,-3.84,0.86,off,14.52,185,1.000,10.00,0.00,0.00,20.7,66.7,6,7.38,800,983,36.00,7.20,88,25.27,2.20,10.56,1786,5,72.25,3,4.34,0.23,15.3,45,0.00,0
1246.455,-4.69,0.00,0.00,14.70,0.63,11.8,14.36,-3.82,0.86,off,14.53,185,1.000,10.00,0.00,0.00,20.2,66.7,6,7.41,800,983,36.00,7.20,88,25.40,2.20,10.56,1777,-1,72.22,3,4.36,0.23,15.3,45,0.00,0
1246.634,-5.47,0.00,0.00,14.47,0.69,11.8,14.36,-3.84,0.85,off,14.53,185,1.000,10.00,0.00,0.00,20.0,66.7,6,7.41,800,983,36.00,7.25,88,25.36,2.20,10.56,1788,-8,67.36,3,4.37,0.23,14.9,45,0.00,0
1246.813,-5.47,0.00,0.00,14.47,0.71,11.8,14.36,-3.84,0.85,off,14.54,187,1.000,10.00,0.00,0.00,20.2,66.7,6,7.36,800,983,35.00,6.84,88,25.47,2.18,10.42,1780,2,72.15,3,4.51,0.23,15.3,45,0.00,0
1246.988,-6.25,0.00,0.00,14.47,0.72,11.8,14.36,-3.90,0.86,off,14.55,187,1.000,10.00,0.00,0.00,20.2,66.7,6,7.39,800,983,36.00,6.78,88,24.97,2.20,10.48,1766,5,69.79,3,4.44,0.23,15.3,45,0.00,0
1247.164,-6.25,0.00,0.00,14.59,0.72,12.2,14.36,-3.82,0.86,off,14.55,187,1.000,10.00,0.00,0.00,20.0,66.7,6,7.42,800,983,35.50,6.81,88,25.39,2.22,10.54,1783,3,75.55,3,4.28,0.23,15.7,45,0.00,0
1247.343,-6.25,0.00,0.00,14.59,0.71,12.5,14.36,-3.71,0.86,off,14.53,187,1.000,10.00,0.00,0.00,19.8,66.7,6,7.38,800,983,36.00,7.21,88,25.83,2.24,10.81,1779,-4,75.47,3,4.11,0.23,15.7,45,0.00,0
1247.519,-5.47,0.00,0.00,14.70,0.69,12.2,14.36,-3.50,0.89,off,14.52,187,1.000,10.00,0.00,0.00,19.8,66.7,6,7.39,800,983,35.00,7.26,88,26.35,2.22,10.81,1781,-1,75.42,3,4.12,0.23,15.7,45,0.00,0
1247.698,-5.47,0.00,0.00,14.47,0.69,11.8,14.36,-3.59,0.88,off,14.54,187,1.000,10.00,0.00,0.00,19.3,66.7,6,7.42,800,983,35.50,7.19,88,26.10,2.20,10.75,1773,6,71.99,3,4.17,0.23,15.3,45,0.00,0
1247.874,-6.25,0.00,0.00,14.36,0.73,11.4,14.36,-3.66,0.87,off,14.55,187,1.000,10.00,0.00,0.00,19.5,66.7,6,7.41,800,983,35.50,7.17,88,25.86,2.18,10.65,1783,4,67.20,3,4.37,0.23,14.9,45,0.00,0
1248.057,-7.03,0.00,0.00,14.36,0.73,11.0,14.36,-3.87,0.85,off,14.56,187,1.000,10.00,0.00,0.00,20.0,66.7,6,7.38,800,983,36.00,6.84,88,25.37,2.16,10.35,1781,-8,62.38,3,4.65,0.23,14.5,45,0.00,0
1248.231,-7.81,0.00,0.00,14.36,0.75,11.0,14.36,-4.13,0.82,off,14.56,187,1.000,10.00,0.00,0.00,20.7,66.7,6,7.41,800,983,36.50,6.49,88,24.74,2.16,10.23,1779,-2,62.32,3,4.71,0.23,14.5,45,0.00,0
1248.408,-8.59,0.00,0.00,14.47,0.76,11.0,14.36,-4.16,0.83,off,14.56,187,1.000,10.00,0.00,0.00,20.7,66.7,6,7.43,800,983,36.50,6.44,86,24.48,2.16,10.21,1776,7,62.35,3,4.72,0.23,14.5,45,0.00,0
1248.589,-8.59,0.00,0.00,14.59,0.75,11.0,14.36,-4.13,0.83,off,14.56,187,1.000,10.00,0.00,0.00,20.9,66.7,6,7.39,800,983,36.00,6.41,86,24.47,2.18,10.19,1779,3,60.08,3,4.73,0.23,14.1,45,0.00,0
1248.760,-8.59,0.00,0.00,14.59,0.74,10.6,14.36,-4.20,0.82,off,14.56,187,1.000,10.00,0.00,0.00,21.2,66.7,6,7.38,800,983,36.50,6.48,86,24.35,2.16,10.11,1786,-3,62.40,3,4.84,0.23,14.1,45,0.00,0
1248.933,-8.59,0.00,0.00,14.47,0.74,11.0,14.36,-4.30,0.81,off,14.56,187,1.000,10.00,0.00,0.00,20.9,66.7,6,7.41,800,983,37.00,6.46,86,24.10,2.16,10.09,1769,-5,62.32,3,4.83,0.23,14.5,45,0.00,0
1249.111,-8.59,0.00,0.00,14.59,0.75,10.6,14.36,-4.23,0.82,off,14.56,187,1.000,10.00,0.00,0.00,21.2,66.7,6,7.40,800,983,36.50,6.44,86,24.34,2.14,10.04,1775,3,59.79,3,4.90,0.23,14.1,45,0.00,0
1249.288,-7.81,0.00,0.00,14.59,0.73,10.6,14.36,-4.40,0.80,off,14.56,187,1.000,10.00,0.00,0.00,21.6,66.7,6,7.38,800,983,37.00,6.41,86,23.78,2.14,9.90,1785,7,57.06,3,5.03,0.23,13.7,45,0.00,0
1249.470,-7.81,0.00,0.00,14.59,0.72,10.2,14.36,-4.53,0.79,off,14.56,187,1.000,10.00,0.00,0.00,22.1,66.7,6,7.43,800,983,37.50,6.44,86,23.31,2.12,9.71,1776,-4,55.22,3,5.24,0.23,13.7,45,0.00,0
1249.648,-8.59,0.00,0.00,14.47,0.72,10.2,14.36,-4.71,0.77,off,14.56,187,1.000,10.00,0.00,0.00,22.1,66.7,6,7.43,800,983,37.50,6.47,86,23.09,2.12,9.59,1771,-6,57.59,3,5.34,0.23,13.7,45,0.00,0
1249.828,-8.59,0.00,0.00,14.59,0.73,11.0,14.36,-4.76,0.78,off,14.56,187,1.000,10.00,0.00,0.00,22.3,66.7,6,7.38,800,983,37.50,6.42,86,23.01,2.16,9.80,1772,3,62.42,3,5.13,0.23,14.5,45,0.00,0
1249.995,-7.81,0.00,0.00,14.81,0.72,11.4,14.36,-4.42,0.80,off,14.56,187,1.000,10.00,0.00,0.00,21.9,66.7,6,7.38,800,983,37.00,6.44,86,23.61,2.16,10.15,1785,5,67.33,3,4.78,0.23,14.9,45,0.00,0
1250.172,-6.25,0.00,0.00,15.04,0.65,11.8,14.36,-4.14,0.83,off,14.54,187,1.000,10.00,0.00,0.00,21.4,66.7,6,7.41,800,983,37.00,6.86,86,24.45,2.20,10.29,1785,1,69.85,3,4.55,0.23,15.3,45,0.00,0
1250.357,-4.69,0.00,0.00,14.81,0.59,11.0,14.36,-4.00,0.84,off,14.52,187,1.000,10.00,0.00,0.00,20.7,66.7,6,7.41,800,983,36.50,6.84,86,24.95,2.16,10.36,1766,-7,64.76,3,4.57,0.23,14.9,45,0.00,0
1250.530,-5.47,0.00,0.00,14.47,0.64,10.6,14.36,-4.08,0.83,off,14.54,187,1.000,10.00,0.00,0.00,20.7,66.7,6,7.38,800,983,36.00,6.84,86,24.73,2.14,10.11,1782,1,59.45,3,4.82,0.23,14.1,45,0.00,0
1250.703,-6.25,0.00,0.00,14.24,0.70,10.6,14.36,-4.37,0.81,off,14.56,187,1.000,10.00,0.00,0.00,21.2,66.7,6,7.40,800,983,37.00,6.45,86,24.00,2.16,9.92,1795,7,59.68,3,5.01,0.23,14.1,45,0.00,0
1250.888,-7.81,0.00,0.00,14.36,0.73,10.6,14.36,-4.44,0.80,off,14.56,187,1.000,10.00,0.00,0.00,21.2,66.7,6,7.43,800,983,37.50,6.46,86,23.48,2.14,9.90,1782,-4,58.79,3,5.06,0.23,14.1,45,0.00,0
1251.062,-7.81,0.00,0.00,14.47,0.73,10.6,14.36,-4.46,0.79,off,14.56,187,1.000,10.00,0.00,0.00,21.6,66.7,6,7.41,800,983,38.00,6.50,86,23.70,2.12,9.86,1782,-3,57.18,3,5.05,0.23,14.1,45,0.00,0
1251.239,-7.03,0.00,0.00,14.59,0.71,9.8,14.36,-4.54,0.79,off,14.56,187,1.000,10.00,0.00,0.00,21.9,66.7,6,7.40,800,983,37.00,6.44,86,23.59,2.06,9.65,1776,4,50.06,3,5.29,0.23,12.9,45,0.00,0
1251.418,-7.81,0.00,0.00,14.36,0.72,9.8,14.36,-4.99,0.75,off,14.56,185,1.000,10.00,0.00,0.00,22.8,66.7,6,7.43,800,983,38.00,6.11,86,22.69,2.10,9.36,1796,3,50.77,3,5.57,0.23,13.3,46,0.00,0
1251.591,-9.38,0.00,0.00,14.24,0.75,9.8,14.36,-4.94,0.75,off,14.56,185,1.000,10.00,0.00,0.00,22.6,66.7,6,7.43,800,983,38.00,6.12,86,22.49,2.10,9.42,1788,-0,52.33,3,5.47,0.23,13.3,45,0.00,0
1251.767,-9.38,0.00,0.00,14.59,0.75,9.8,14.36,-4.93,0.76,off,14.56,185,1.000,10.00,0.00,0.00,22.8,66.7,6,7.41,800,983,38.00,6.08,86,22.41,2.12,9.42,1780,8,49.72,3,5.47,0.23,13.3,45,0.00,0
1251.944,-8.59,0.00,0.00,14.70,0.74,9.0,14.36,-4.95,0.75,off,14.56,185,1.000,10.00,0.00,0.00,23.1,66.7,6,7.41,800,983,38.50,6.09,86,22.58,2.04,9.18,1792,3,45.12,3,5.75,0.23,12.5,46,0.00,0
1252.128,-9.38,0.00,0.00,14.36,0.73,9.0,14.36,-5.33,0.72,off,14.57,185,1.000,10.00,0.00,0.00,24.0,66.7,6,7.45,800,983,39.00,5.74,86,21.58,2.08,8.95,1795,-2,42.68,3,5.97,0.23,12.9,46,0.00,0
1252.303,-10.16,0.00,0.00,14.24,0.76,8.6,14.36,-5.38,0.71,off,14.57,185,1.000,10.00,0.00,0.00,24.2,66.7,6,7.44,800,983,39.00,5.74,86,21.36,1.96,8.55,1782,-4,37.90,3,6.38,0.23,11.4,46,0.00,0
1252.475,-10.94,0.00,0.00,14.24,0.77,8.2,14.36,-5.98,0.65,off,14.59,185,1.000,10.00,0.00,0.00,26.1,33.3,6,7.42,800,983,39.50,5.33,86,19.85,1.98,8.20,1785,2,32.86,3,6.81,0.23,11.0,46,0.00,0
1252.655,-12.50,0.00,0.00,14.24,0.79,7.5,14.36,-6.32,0.63,off,14.59,185,1.000,10.00,0.00,0.00,27.8,33.3,6,7.40,800,983,40.50,4.94,86,18.95,1.88,7.70,1797,7,23.60,3,7.23,0.23,9.8,45,0.00,0
1252.834,-12.50,0.00,0.00,14.36,0.80,6.7,14.36,-7.00,0.58,off,14.61,185,1.000,10.00,0.00,0.00,29.6,33.3,6,7.44,800,983,41.00,4.57,88,17.45,1.86,7.08,1786,-5,21.53,3,7.85,0.23,9.4,45,0.00,0
1253.009,-15.62,0.00,0.00,13.90,0.81,6.7,14.36,-7.43,0.55,off,14.62,185,1.000,10.00,0.00,0.00,30.1,33.3,6,7.41,800,983,42.00,4.60,88,16.59,1.86,6.77,1782,-5,21.37,3,8.17,0.23,9.4,45,0.00,0
1253.188,-17.19,0.00,0.00,13.90,0.83,6.7,14.36,-7.61,0.54,off,14.61,187,1.000,10.00,0.00,0.00,30.8,33.3,6,7.39,800,983,41.50,4.54,88,16.06,1.88,6.71,1774,8,21.18,3,8.25,0.23,9.4,45,0.00,0
1253.369,-18.75,0.00,0.00,14.24,0.87,6.7,14.36,-7.65,0.54,off,14.61,187,1.000,10.00,0.00,0.00,32.0,33.3,6,7.39,800,983,41.50,4.17,88,15.93,1.86,6.65,1784,1,21.63,3,8.26,0.23,9.4,45,0.00,0
1253.544,-17.97,0.00,0.00,14.59,0.88,6.7,14.36,-7.72,0.53,off,14.61,187,1.000,10.00,0.00,0.00,32.7,33.3,6,6.34,800,983,42.00,4.18,88,15.74,1.82,6.61,1783,-3,21.52,3,8.32,0.23,9.0,45,0.00,0
1253.715,-17.19,0.00,0.00,14.70,0.88,6.7,14.36,-7.93,0.51,off,14.61,187,1.000,10.00,0.00,0.00,34.1,33.3,6,6.16,800,983,42.00,4.17,88,15.35,1.82,6.30,1760,-8,21.56,3,8.63,0.23,8.6,45,0.00,0
1253.898,-17.97,0.00,0.00,14.47,0.88,6.7,14.36,-8.14,0.50,off,14.61,187,1.000,10.00,0.00,0.00,34.6,33.3,6,6.15,800,983,42.00,4.16,88,14.86,1.78,6.11,1771,2,21.42,3,8.88,0.23,8.6,45,0.00,0
1254.074,-18.75,0.00,0.00,14.24,0.88,6.3,14.36,-8.30,0.49,off,14.61,187,1.000,10.00,0.00,0.00,35.3,33.3,6,6.17,800,983,42.00,4.14,88,14.36,1.78,5.98,1777,4,16.62,3,8.99,0.23,8.6,45,0.00,0
1254.244,-19.53,0.00,0.00,14.47,0.88,5.9,14.36,-8.42,0.48,off,14.61,187,1.000,10.00,0.00,0.00,36.5,33.3,6,6.17,800,983,42.00,3.78,88,14.04,1.80,5.88,1772,-4,15.31,3,9.05,0.23,8.2,45,0.00,0
1254.423,-18.75,0.00,0.00,14.59,0.88,6.3,14.36,-8.57,0.46,off,14.61,187,1.000,10.00,0.00,0.00,38.1,33.3,6,6.12,800,983,42.00,3.78,88,13.63,1.76,5.69,1762,-3,15.27,3,9.25,0.23,8.2,45,0.00,0
1254.607,-18.75,0.00,0.00,14.59,0.88,5.9,14.36,-8.70,0.45,off,14.60,187,1.000,10.00,0.00,0.00,39.0,33.3,6,6.16,800,983,42.00,3.75,88,13.22,1.78,5.65,1758,1,15.25,3,9.32,0.23,8.2,45,0.00,0
1254.778,-18.75,0.00,0.00,14.70,0.88,5.9,14.36,-8.76,0.44,off,14.60,187,1.000,10.00,0.00,0.00,39.3,33.3,6,6.14,800,983,41.50,3.75,88,13.03,1.78,5.59,1758,4,24.04,3,9.33,0.23,8.6,45,0.00,0
1254.957,-17.97,0.00,0.00,14.81,0.88,9.0,14.36,-8.77,0.44,off,14.59,187,1.000,10.00,0.00,0.00,39.0,33.3,6,6.12,800,983,41.50,3.73,88,12.89,1.96,5.78,1765,4,55.11,3,9.15,0.23,12.5,45,0.00,0
1255.129,-6.25,0.00,0.00,15.04,0.88,10.6,14.36,-7.65,0.56,off,12.13,187,1.000,10.00,0.00,0.00,30.3,33.3,6,6.14,800,983,41.50,5.63,88,15.44,2.12,7.75,1759,-4,63.84,3,7.17,0.23,13.3,45,0.00,0
1255.311,-2.34,0.00,0.00,15.39,0.85,11.4,14.36,-5.93,0.67,off,13.03,187,1.000,10.00,0.00,0.00,26.3,66.7,6,6.12,800,983,40.00,6.04,88,19.23,2.12,8.95,1756,-5,65.73,3,5.97,0.23,14.1,45,0.00,0
1255.489,-2.34,0.00,0.00,14.81,0.81,11.0,14.36,-5.18,0.74,off,14.36,187,1.000,10.00,0.00,0.00,23.8,66.7,6,6.11,800,983,37.50,6.38,88,21.54,2.12,9.24,1759,6,65.65,3,5.65,0.23,13.7,45,0.00,0
1255.663,-2.34,0.00,0.00,14.47,0.79,11.0,14.36,-5.05,0.75,off,14.40,185,1.000,10.00,0.00,0.00,23.3,66.7,6,6.17,800,983,38.00,6.39,88,21.91,2.10,9.28,1763,4,65.37,3,5.64,0.23,13.7,45,0.00,0
1255.840,-3.91,0.00,0.00,14.13,0.81,11.4,14.36,-5.04,0.75,off,14.43,185,1.000,10.00,0.00,0.00,22.3,66.7,6,6.19,800,983,37.50,6.40,88,22.11,2.14,9.30,1774,1,60.15,3,5.63,0.23,13.7,45,0.00,0
1256.021,-5.47,0.00,0.00,14.24,0.83,10.6,14.36,-5.02,0.75,off,14.46,185,1.000,10.00,0.00,0.00,22.8,66.7,6,6.15,800,983,38.00,6.07,88,22.09,2.08,9.09,1779,-6,38.47,3,5.84,0.23,11.0,45,0.00,0
1256.200,-6.25,0.00,0.00,14.13,0.83,8.6,14.36,-5.59,0.69,off,15.97,185,1.000,10.00,0.00,0.00,25.4,33.3,6,6.19,800,983,38.50,5.72,88,21.13,1.94,8.31,1784,2,43.24,3,6.90,0.23,11.0,45,0.00,0
1256.375,-9.38,0.00,0.00,13.90,0.84,8.6,14.36,-6.50,0.63,off,14.58,185,1.000,10.00,0.00,0.00,26.6,33.3,6,6.20,800,983,40.00,5.30,88,18.42,1.98,7.85,1773,5,42.84,3,7.10,0.23,11.4,45,0.00,0
1256.548,-10.94,0.00,0.00,14.13,0.87,9.0,14.36,-6.52,0.62,off,14.58,185,1.000,10.00,0.00,0.00,27.0,33.3,6,6.17,800,983,40.50,5.30,88,18.31,2.00,7.81,1786,4,42.95,3,7.11,0.23,11.8,45,0.00,0
1256.736,-10.16,0.00,0.00,14.59,0.88,9.4,14.36,-6.41,0.63,off,14.57,185,1.000,10.00,0.00,0.00,27.8,33.3,6,6.16,800,983,41.00,5.35,88,18.64,2.00,8.04,1792,-3,45.14,3,6.88,0.23,12.2,46,0.00,0
1256.903,-8.59,0.00,0.00,14.93,0.88,9.0,14.36,-6.22,0.65,off,14.56,185,1.000,10.00,0.00,0.00,27.8,33.3,6,6.22,800,983,40.00,5.36,88,19.07,2.04,8.18,1778,-5,47.11,3,6.61,0.23,12.2,45,0.00,0
1257.078,-7.03,0.00,0.00,14.81,0.87,9.0,14.36,-6.01,0.65,off,14.56,185,1.000,10.00,0.00,0.00,27.3,33.3,6,6.17,800,983,40.00,5.28,88,19.60,1.94,8.10,1768,2,45.65,3,6.94,0.23,11.8,45,0.00,0
1257.260,-6.25,0.00,0.00,14.59,0.85,9.8,14.36,-6.32,0.63,off,14.56,185,1.000,10.00,0.00,0.00,26.8,33.3,6,6.15,800,983,40.00,5.67,88,18.53,2.06,8.14,1790,8,50.31,3,6.78,0.23,12.2,45,0.00,0
1257.430,-7.03,0.00,0.00,14.59,0.85,10.2,14.36,-6.02,0.66,off,14.56,185,1.000,10.00,0.00,0.00,25.6,33.3,6,6.19,800,983,40.00,5.73,88,19.61,2.08,8.53,1790,-5,62.06,3,6.35,0.23,13.7,45,0.00,0
1257.609,-5.47,0.00,0.00,14.81,0.84,11.0,14.36,-5.43,0.70,off,14.50,185,1.000,10.00,0.00,0.00,24.2,66.7,6,6.20,800,983,39.00,6.14,88,20.87,2.14,9.24,1791,-1,61.61,3,5.69,0.23,13.7,46,0.00,0
1257.784,-3.91,0.00,0.00,15.04,0.81,11.0,14.36,-5.01,0.75,off,14.47,185,1.000,10.00,0.00,0.00,23.8,66.7,6,6.22,800,983,38.50,6.47,88,22.21,2.10,9.40,1796,4,61.53,3,5.57,0.23,13.3,46,0.00,0
